job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,sentence_id,sentence_text
in-d9bee15dc9a1d9e9,,stakeholder collaboration,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d9bee15dc9a1d9e9_0011,This role isn’t just about writing code — stakeholder collaboration will become an increasingly important part of your remit.
in-d9bee15dc9a1d9e9,,take features from concept all the way through to release,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d9bee15dc9a1d9e9_0012,"You’ll have the autonomy to take features from concept all the way through to release, working closely with product teams and delivery specialists to design solutions that have real -world impact."
in-d9bee15dc9a1d9e9,,working closely with product teams and delivery specialists,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d9bee15dc9a1d9e9_0012,"You’ll have the autonomy to take features from concept all the way through to release, working closely with product teams and delivery specialists to design solutions that have real -world impact."
in-d9bee15dc9a1d9e9,,design solutions,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d9bee15dc9a1d9e9_0012,"You’ll have the autonomy to take features from concept all the way through to release, working closely with product teams and delivery specialists to design solutions that have real -world impact."
in-d9bee15dc9a1d9e9,,Building new tooling,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d9bee15dc9a1d9e9_0015,Typical tasks include: Building new tooling that allows users to configure detection logic more easily and effectively. Enhancing the platform so that existing Scores can be applied across an expanding range of scenarios. Improving system performance to ensure even the largest datasets can be analysed efficiently.
in-d9bee15dc9a1d9e9,,Enhancing the platform,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d9bee15dc9a1d9e9_0015,Typical tasks include: Building new tooling that allows users to configure detection logic more easily and effectively. Enhancing the platform so that existing Scores can be applied across an expanding range of scenarios. Improving system performance to ensure even the largest datasets can be analysed efficiently.
in-d9bee15dc9a1d9e9,,Improving system performance,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d9bee15dc9a1d9e9_0015,Typical tasks include: Building new tooling that allows users to configure detection logic more easily and effectively. Enhancing the platform so that existing Scores can be applied across an expanding range of scenarios. Improving system performance to ensure even the largest datasets can be analysed efficiently.
in-505444e251b2fcc5,,creative,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-505444e251b2fcc5_0013,"We are looking for creative & customer obsessed machine learning scientists who can apply the latest research, state of the art algorithms and ML to build highly scalable page personalization solutions."
in-505444e251b2fcc5,,customer obsessed,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-505444e251b2fcc5_0013,"We are looking for creative & customer obsessed machine learning scientists who can apply the latest research, state of the art algorithms and ML to build highly scalable page personalization solutions."
in-505444e251b2fcc5,,"apply the latest research, state of the art algorithms and ML",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-505444e251b2fcc5_0013,"We are looking for creative & customer obsessed machine learning scientists who can apply the latest research, state of the art algorithms and ML to build highly scalable page personalization solutions."
in-505444e251b2fcc5,,build highly scalable page personalization solutions.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-505444e251b2fcc5_0013,"We are looking for creative & customer obsessed machine learning scientists who can apply the latest research, state of the art algorithms and ML to build highly scalable page personalization solutions."
in-505444e251b2fcc5,,research leader,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-505444e251b2fcc5_0014,"You'll be a research leader in the space and a hands -on ML practitioner, guiding and collaborating with talented teams of engineers and scientists and senior leaders in the Prime Video organization."
in-505444e251b2fcc5,,guiding and collaborating with talented teams,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-505444e251b2fcc5_0014,"You'll be a research leader in the space and a hands -on ML practitioner, guiding and collaborating with talented teams of engineers and scientists and senior leaders in the Prime Video organization."
in-8cd5535692839bf9,,passionate,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8cd5535692839bf9_0001,"Java Full Stack Developer - Project Delivery Senior Analyst - AI & Engineering Are you an experienced, passionate pioneer in technology who wants to work in a collaborative environment?"
in-8cd5535692839bf9,,pioneer,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8cd5535692839bf9_0001,"Java Full Stack Developer - Project Delivery Senior Analyst - AI & Engineering Are you an experienced, passionate pioneer in technology who wants to work in a collaborative environment?"
in-8cd5535692839bf9,,work in a collaborative environment?,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8cd5535692839bf9_0001,"Java Full Stack Developer - Project Delivery Senior Analyst - AI & Engineering Are you an experienced, passionate pioneer in technology who wants to work in a collaborative environment?"
in-8cd5535692839bf9,,share new ideas,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8cd5535692839bf9_0002,As an experienced Java Full Stack Developer - Project Delivery Senior Analyst you will have the ability to share new ideas and collaborate on projects as a consultant without the extensive demands of travel.
in-8cd5535692839bf9,,collaborate on projects,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8cd5535692839bf9_0002,As an experienced Java Full Stack Developer - Project Delivery Senior Analyst you will have the ability to share new ideas and collaborate on projects as a consultant without the extensive demands of travel.
in-8cd5535692839bf9,,"design, build, and optimize foundational tools and applications",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8cd5535692839bf9_0006,"As a consultant, you'll help design, build, and optimize foundational tools and applications that power cutting -edge AI platforms and smart devices."
in-5f252bd90ae1f92f,,patient -centered,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5f252bd90ae1f92f_0001,"Kids Eye Care of Maryland is seeking a high -performing, patient -centered Optician."
in-5f252bd90ae1f92f,,dynamic,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5f252bd90ae1f92f_0002,"We are looking for a dynamic individual, with optical experience who is committed to creating great patient experiences."
in-5f252bd90ae1f92f,,creating great patient experiences.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5f252bd90ae1f92f_0002,"We are looking for a dynamic individual, with optical experience who is committed to creating great patient experiences."
in-5f252bd90ae1f92f,,work closely with the Doctor,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5f252bd90ae1f92f_0005,Here's how: As an Optician you will work closely with the Doctor to ensure our patients receive a first -class eyecare experience while aiding them in purchasing the right optical product for them.
in-5f252bd90ae1f92f,,ensure our patients receive a first -class eyecare experience,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5f252bd90ae1f92f_0005,Here's how: As an Optician you will work closely with the Doctor to ensure our patients receive a first -class eyecare experience while aiding them in purchasing the right optical product for them.
in-5f252bd90ae1f92f,,aiding them in purchasing the right optical product,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5f252bd90ae1f92f_0005,Here's how: As an Optician you will work closely with the Doctor to ensure our patients receive a first -class eyecare experience while aiding them in purchasing the right optical product for them.
in-5f252bd90ae1f92f,,high energy,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5f252bd90ae1f92f_0010,We are looking for an experienced and high energy Optician who is adept at providing the education and guidance patients need to make an eyeglass purchase.
in-5f252bd90ae1f92f,,providing the education and guidance patients need,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5f252bd90ae1f92f_0010,We are looking for an experienced and high energy Optician who is adept at providing the education and guidance patients need to make an eyeglass purchase.
in-0f611c3629d72737,,safely and efficiently leading large operational teams,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-0f611c3629d72737_0001,"The Opportunity: Company, Department: Nova Scotia Power, Regional OperationsLocation: Halifax, NSType of Employment: Regular, Full -TimeClosing Date: March 24, 2026 The Director of Regional Operations will be responsible for safely and efficiently leading large operational teams within the Energy Delivery team who champion safety, the environment, customer performance standards, customer experience and reliability for our customers."
in-0f611c3629d72737,,critical leadership,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-0f611c3629d72737_0003,"Reporting to the Senior Director, Energy Delivery, you’ll be responsible for a critical leadership role with a broad operational scope across the business."
in-0f611c3629d72737,,administer the Collective Agreement,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-0f611c3629d72737_0004,"You will administer the Collective Agreement, ensuring just and consistent interpretation through the service area. As the Director, Regional Operations you will get the unique opportunity and responsibility to contribute significant value to NS Power by leading a critical operational team."
in-0f611c3629d72737,,ensuring just and consistent interpretation,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-0f611c3629d72737_0004,"You will administer the Collective Agreement, ensuring just and consistent interpretation through the service area. As the Director, Regional Operations you will get the unique opportunity and responsibility to contribute significant value to NS Power by leading a critical operational team."
in-0f611c3629d72737,,leading a critical operational team,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-0f611c3629d72737_0004,"You will administer the Collective Agreement, ensuring just and consistent interpretation through the service area. As the Director, Regional Operations you will get the unique opportunity and responsibility to contribute significant value to NS Power by leading a critical operational team."
in-0f611c3629d72737,,drive operational excellence for customers,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-0f611c3629d72737_0008,"As the Director, Regional Operations you will drive operational excellence for customers, demonstrate respect and collaboration when engaging with all internal and external stakeholders and most importantly speak up on health, safety, and the environment."
in-0f611c3629d72737,,demonstrate respect and collaboration,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-0f611c3629d72737_0008,"As the Director, Regional Operations you will drive operational excellence for customers, demonstrate respect and collaboration when engaging with all internal and external stakeholders and most importantly speak up on health, safety, and the environment."
in-0f611c3629d72737,,engage with all internal and external stakeholders,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-0f611c3629d72737_0008,"As the Director, Regional Operations you will drive operational excellence for customers, demonstrate respect and collaboration when engaging with all internal and external stakeholders and most importantly speak up on health, safety, and the environment."
in-0f611c3629d72737,,"speak up on health, safety, and the environment.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-0f611c3629d72737_0008,"As the Director, Regional Operations you will drive operational excellence for customers, demonstrate respect and collaboration when engaging with all internal and external stakeholders and most importantly speak up on health, safety, and the environment."
in-243653205591e2c7,,assembling and/or revising the Adult Probation and Parole Services Organizational Manual.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-243653205591e2c7_0003,"Maintain primary responsibility for assembling and/or revising the Adult Probation and Parole Services Organizational Manual. 25% Serve as the primary collector, editor, and organizer of agency training record data. 15% Assist with requests for IT assistance and Facilities Management."
in-243653205591e2c7,,"Serve as the primary collector, editor, and organizer of agency training record data.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-243653205591e2c7_0003,"Maintain primary responsibility for assembling and/or revising the Adult Probation and Parole Services Organizational Manual. 25% Serve as the primary collector, editor, and organizer of agency training record data. 15% Assist with requests for IT assistance and Facilities Management."
in-243653205591e2c7,,Assist with requests for IT assistance and Facilities Management.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-243653205591e2c7_0003,"Maintain primary responsibility for assembling and/or revising the Adult Probation and Parole Services Organizational Manual. 25% Serve as the primary collector, editor, and organizer of agency training record data. 15% Assist with requests for IT assistance and Facilities Management."
in-243653205591e2c7,,"Serve as the primary collector, editor, and organizer of agency asset record data.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-243653205591e2c7_0004,"Serve as the primary collector, editor, and organizer of agency asset record data."
in-243653205591e2c7,,Coordinate full range of the department’s research -related functions,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-243653205591e2c7_0005,"Assist with fleet management as required. 10% Coordinate full range of the department’s research -related functions primarily related to the effectiveness of department units, programs, services, and other activities."
in-243653205591e2c7,,Develop meaningful outcome reports,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-243653205591e2c7_0006,"Develop meaningful outcome reports based on data collection, analysis, and performance measurements."
in-243653205591e2c7,,"sit, sometimes for long periods of time.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-243653205591e2c7_0007,"Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Ability to sit, sometimes for long periods of time. Ability to operate a computer or laptop. Ability to lift and move files weighing up to 10 pounds."
in-243653205591e2c7,,operate a computer or laptop.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-243653205591e2c7_0007,"Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Ability to sit, sometimes for long periods of time. Ability to operate a computer or laptop. Ability to lift and move files weighing up to 10 pounds."
in-243653205591e2c7,,lift and move files weighing up to 10 pounds.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-243653205591e2c7_0007,"Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Ability to sit, sometimes for long periods of time. Ability to operate a computer or laptop. Ability to lift and move files weighing up to 10 pounds."
in-3364e36afbc18373,,develop desktop and cloud software,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-3364e36afbc18373_0006,"In this role, you will help develop desktop and cloud software supporting secure, performant, and scalable systems."
in-3364e36afbc18373,,"supporting secure, performant, and scalable systems.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-3364e36afbc18373_0006,"In this role, you will help develop desktop and cloud software supporting secure, performant, and scalable systems."
in-5efd900e8545828c,,implementation and delivery assurance of the industry’s next -generation Human Capital Management (HCM) solution,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5efd900e8545828c_0005,You will be responsible for the implementation and delivery assurance of the industry’s next -generation Human Capital Management (HCM) solution in the Australia/NZ region.
in-5efd900e8545828c,,adaptability,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5efd900e8545828c_0006,"This role will offer you the chance to showcase your adaptability and agility as you manage multiple projects varying in size, scope, complexity and methodology."
in-5efd900e8545828c,,agility,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5efd900e8545828c_0006,"This role will offer you the chance to showcase your adaptability and agility as you manage multiple projects varying in size, scope, complexity and methodology."
in-5efd900e8545828c,,manage multiple projects,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5efd900e8545828c_0006,"This role will offer you the chance to showcase your adaptability and agility as you manage multiple projects varying in size, scope, complexity and methodology."
in-5efd900e8545828c,,"managing the time, scope and budget on the project",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5efd900e8545828c_0007,"These engagements may consist of any/all of the following: Delivery Assurance/Audit of Partner -led implementations Dayforce -led Value -Added Services (VAS) projects for existing customers Dayforce -led implementations The Project Manager will be responsible for managing the time, scope and budget on the project, whilst enabling a high level of customer satisfaction."
in-5efd900e8545828c,,enabling a high level of customer satisfaction.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5efd900e8545828c_0007,"These engagements may consist of any/all of the following: Delivery Assurance/Audit of Partner -led implementations Dayforce -led Value -Added Services (VAS) projects for existing customers Dayforce -led implementations The Project Manager will be responsible for managing the time, scope and budget on the project, whilst enabling a high level of customer satisfaction."
in-ba093bf7b8c5850f,,"supporting Singtel’s GPU -as -a -Service (GPUaaS) platform,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ba093bf7b8c5850f_0002,"RE:AI enables enterprises, research institutions, and digital -native businesses to accelerate innovation through responsible, high -performance AI compute and connectivity solutions. Be a Part of Something BIG! As an Operations Engineer supporting Singtel’s GPU -as -a -Service (GPUaaS) platform, you will contribute to the implementation, integration, and day -to -day operations of data centre environments that enable customers’ AI and High -Performance Computing (HPC) workloads."
in-ba093bf7b8c5850f,,"contribute to the implementation, integration, and day -to -day operations of data centre environments",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ba093bf7b8c5850f_0002,"RE:AI enables enterprises, research institutions, and digital -native businesses to accelerate innovation through responsible, high -performance AI compute and connectivity solutions. Be a Part of Something BIG! As an Operations Engineer supporting Singtel’s GPU -as -a -Service (GPUaaS) platform, you will contribute to the implementation, integration, and day -to -day operations of data centre environments that enable customers’ AI and High -Performance Computing (HPC) workloads."
in-ba093bf7b8c5850f,,supporting software systems,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ba093bf7b8c5850f_0003,The role involves exposure to both physical data centre operations and supporting software systems used in GPU -oriented facilities.
in-761c50fa877a06a4,,overseeing ProjectMgt of Software Applications Products,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-761c50fa877a06a4_0001,"Posted: Monday 11th June 2021 Experienced Web Application Developer (Sponsorship Available) In -house, full -time position. Immediate start. This role is geared more towards overseeing ProjectMgt of Software Applications Products being developed by overseas workingteams."
in-761c50fa877a06a4,,projectmanage,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-761c50fa877a06a4_0002,"We need someone that can projectmanage and support programming work as needed. Our business is growing rapidly,and we have a number of key projects including enterprise -grade softwaredevelopment for membership platform solutions, a multi -vendor e -commerceplatform, and a block chain property fintech we are working towards launchingover the next few months."
in-761c50fa877a06a4,,support programming work,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-761c50fa877a06a4_0002,"We need someone that can projectmanage and support programming work as needed. Our business is growing rapidly,and we have a number of key projects including enterprise -grade softwaredevelopment for membership platform solutions, a multi -vendor e -commerceplatform, and a block chain property fintech we are working towards launchingover the next few months."
in-8f7f6800a9d3e04d,,conduct preventative maintenance and support on various projects.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0008,No two days are the same as you and your team conduct preventative maintenance and support on various projects.
in-8f7f6800a9d3e04d,,Carry out preventative and corrective scheduled work,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0011,Carry out preventative and corrective scheduled work as per weekly or outage schedule.
in-8f7f6800a9d3e04d,,Provide support for operations,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0012,Provide support for operations to prevent functional failure and actively seek ways to improve plant reliability and functional performance.
in-8f7f6800a9d3e04d,,prevent functional failure,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0012,Provide support for operations to prevent functional failure and actively seek ways to improve plant reliability and functional performance.
in-8f7f6800a9d3e04d,,actively seek ways to improve plant reliability and functional performance.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0012,Provide support for operations to prevent functional failure and actively seek ways to improve plant reliability and functional performance.
in-8f7f6800a9d3e04d,,Provide support to Automation Engineers/Technicians,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0013,Provide support to Automation Engineers/Technicians when required.
in-8f7f6800a9d3e04d,,Provide appropriate feedback,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0014,Provide appropriate feedback and follow up on completion of jobs.
in-8f7f6800a9d3e04d,,follow up on completion of jobs.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0014,Provide appropriate feedback and follow up on completion of jobs.
in-8f7f6800a9d3e04d,,"lead PLC programming and fault -finding,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0020,"Ability to undertake and lead PLC programming and fault -finding, including PLC/HMI systems."
in-8f7f6800a9d3e04d,,"deliver technical services, planning and customer engagement",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-8f7f6800a9d3e04d_0023,"Capability to deliver technical services, planning and customer engagement within a manufacturing setting."
in-4e3648e383c8b194,,"designing, developing, and implementing machine learning models and artificial intelligence solutions",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0003,"Job Description The AI/ML Engineer is responsible for designing, developing, and implementing machine learning models and artificial intelligence solutions to solve complex problems, optimize processes, and enhance decision -making."
in-4e3648e383c8b194,,solve complex problems,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0003,"Job Description The AI/ML Engineer is responsible for designing, developing, and implementing machine learning models and artificial intelligence solutions to solve complex problems, optimize processes, and enhance decision -making."
in-4e3648e383c8b194,,optimize processes,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0003,"Job Description The AI/ML Engineer is responsible for designing, developing, and implementing machine learning models and artificial intelligence solutions to solve complex problems, optimize processes, and enhance decision -making."
in-4e3648e383c8b194,,enhance decision -making,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0003,"Job Description The AI/ML Engineer is responsible for designing, developing, and implementing machine learning models and artificial intelligence solutions to solve complex problems, optimize processes, and enhance decision -making."
in-4e3648e383c8b194,,Evaluate model performance,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0004,"Evaluate model performance, interpret results, and iterate on model design as needed. Extract, select, and engineer relevant features from raw data to improve model performance and generalization capabilities."
in-4e3648e383c8b194,,interpret results,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0004,"Evaluate model performance, interpret results, and iterate on model design as needed. Extract, select, and engineer relevant features from raw data to improve model performance and generalization capabilities."
in-4e3648e383c8b194,,iterate on model design,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0004,"Evaluate model performance, interpret results, and iterate on model design as needed. Extract, select, and engineer relevant features from raw data to improve model performance and generalization capabilities."
in-4e3648e383c8b194,,"Extract, select, and engineer relevant features from raw data",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0004,"Evaluate model performance, interpret results, and iterate on model design as needed. Extract, select, and engineer relevant features from raw data to improve model performance and generalization capabilities."
in-4e3648e383c8b194,,improve model performance and generalization capabilities,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0004,"Evaluate model performance, interpret results, and iterate on model design as needed. Extract, select, and engineer relevant features from raw data to improve model performance and generalization capabilities."
in-4e3648e383c8b194,,Utilizes domain knowledge and data exploration techniques,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0005,"Utilizes domain knowledge and data exploration techniques to identify informative features. Deploy machine learning models into production environments, integrating them with existing systems and applications."
in-4e3648e383c8b194,,identify informative features.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0005,"Utilizes domain knowledge and data exploration techniques to identify informative features. Deploy machine learning models into production environments, integrating them with existing systems and applications."
in-4e3648e383c8b194,,"Deploy machine learning models into production environments,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0005,"Utilizes domain knowledge and data exploration techniques to identify informative features. Deploy machine learning models into production environments, integrating them with existing systems and applications."
in-4e3648e383c8b194,,integrating them with existing systems and applications.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4e3648e383c8b194_0005,"Utilizes domain knowledge and data exploration techniques to identify informative features. Deploy machine learning models into production environments, integrating them with existing systems and applications."
in-ddf0583be5dc0617,,"turn data into information, information into insight.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0002,"Ability to turn data into information, information into insight."
in-ddf0583be5dc0617,,analytical,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0003,Ideal candidate will have extensive knowledge of AI and capabilities associated with AI. Essential Job Functions: Highly analytical and tech savvy.
in-ddf0583be5dc0617,,tech savvy.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0003,Ideal candidate will have extensive knowledge of AI and capabilities associated with AI. Essential Job Functions: Highly analytical and tech savvy.
in-ddf0583be5dc0617,,"identify, understand, and solve problems independently.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0004,"Ability to identify, understand, and solve problems independently."
in-ddf0583be5dc0617,,Self -starter,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0005,Self -starter who is willing to look for work to be done.
in-ddf0583be5dc0617,,look for work to be done.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0005,Self -starter who is willing to look for work to be done.
in-ddf0583be5dc0617,,"Build and maintain data warehouses, dashboards, and reports",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0006,"Build and maintain data warehouses, dashboards, and reports in Tableau."
in-ddf0583be5dc0617,,Build and maintain tools,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0007,Build and maintain tools to capture and organize data via Microsoft Power Apps or other tools.
in-ddf0583be5dc0617,,capture and organize data,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0007,Build and maintain tools to capture and organize data via Microsoft Power Apps or other tools.
in-ddf0583be5dc0617,,Analytical skills,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0008,"Analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy."
in-ddf0583be5dc0617,,"collect, organize, analyze, and disseminate significant amounts of information",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0008,"Analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy."
in-ddf0583be5dc0617,,attention to detail and accuracy.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0008,"Analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy."
in-ddf0583be5dc0617,,Assist the Chief Data Analyst with report and dashboard development.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0009,Assist the Chief Data Analyst with report and dashboard development.
in-ddf0583be5dc0617,,interact with other non -technical users.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0012,Ability and willingness to interact with other non -technical users.
in-ddf0583be5dc0617,,presenting findings in a professional and understandable way.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0013,Adept at presenting findings in a professional and understandable way.
in-ddf0583be5dc0617,,"Identify, analyze, and interpret trends or patterns in data sets;",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0014,"Identify, analyze, and interpret trends or patterns in data sets; interpret data, analyze results and provide ongoing reports."
in-ddf0583be5dc0617,,"interpret data,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0014,"Identify, analyze, and interpret trends or patterns in data sets; interpret data, analyze results and provide ongoing reports."
in-ddf0583be5dc0617,,analyze results,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ddf0583be5dc0617_0014,"Identify, analyze, and interpret trends or patterns in data sets; interpret data, analyze results and provide ongoing reports."
