job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds,job_date,job_year,job_month
in-c5d75e0c5b4f0888,"You will apply knowledge of compute programming models and compute architecture to craft tools that provide useful feedback to compute developers.
Ways to stand out from the crowd: Experience in writing performance or correctness tools. Familiarity with tools for performance analysis. Background in the field that requires high performance computing. Knowledge of GPU hardware architecture and compiler technologies.
We are seeking a software developer to join our effort to advance the state of per",[],0,[],0,"[""apply knowledge of compute programming models and compute architecture"", ""craft tools for compute developers"", ""write performance or correctness tools"", ""advance performance analysis and tuning for GPUs"", ""build tools to enable developers"", ""develop performance analysis capability"", ""profile and analyze performance of applications and systems"", ""work on profiler stack and application code"", ""innovate next big features in tools"", ""program in C, C++ and scripting languages"", ""design software"", ""debug software"", ""patch assembly code on CPUs or GPUs"", ""communicate effectively"", ""collaborate with teams"", ""interact with other teams""]",16,"[{""text"": ""compute programming models""}, {""text"": ""compute architecture""}, {""text"": ""performance analysis""}, {""text"": ""correctness tools""}, {""text"": ""high performance computing""}, {""text"": ""GPU hardware architecture""}, {""text"": ""compiler technologies""}, {""text"": ""NVIDIA GPUs""}, {""text"": ""Automotive""}, {""text"": ""Gaming""}, {""text"": ""Deep Learning""}, {""text"": ""C++""}, {""text"": ""scripting languages""}, {""text"": ""GPU Compute API""}, {""text"": ""CUDA""}, {""text"": ""OpenCL""}, {""text"": ""assembly code""}, {""text"": ""CPUs""}, {""text"": ""GPUs""}]",19,"[""apply knowledge of compute programming models and compute architecture"", ""craft tools for compute developers"", ""write performance or correctness tools"", ""advance performance analysis and tuning for GPUs"", ""build tools to enable developers"", ""develop performance analysis capability"", ""profile and analyze performance of applications and systems"", ""work on profiler stack and application code"", ""innovate next big features in tools"", ""program in C, C++ and scripting languages"", ""design software"", ""debug software"", ""patch assembly code on CPUs or GPUs"", ""communicate effectively"", ""collaborate with teams"", ""interact with other teams""]",16,"[""compute programming models"", ""compute architecture"", ""performance analysis"", ""correctness tools"", ""high performance computing"", ""GPU hardware architecture"", ""compiler technologies"", ""NVIDIA GPUs"", ""Automotive"", ""Gaming"", ""Deep Learning"", ""C++"", ""scripting languages"", ""GPU Compute API"", ""CUDA"", ""OpenCL"", ""assembly code"", ""CPUs"", ""GPUs""]",19,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",13,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 3, ""Evaluate"": 0, ""Create"": 8, ""N/A"": 3}",13,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 3, ""Evaluate"": 0, ""Create"": 8, ""N/A"": 3}",0.0,0.6683158812754286,0.6683158812754286,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 4, ""Medium"": 12, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 4, ""Medium"": 12, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,12,0.3013479826120475,0.2611481147787527,0.249045403380143,7,0.0,0,0,16,0,16,0,0,19,0,0.7863452380952382,0.9,1.0,13.7006413936615,2026-02-17,2026,2026-02
in-cf33fce1da9e5f1f,"Internships will start in July 2026 to December 2026 . Please indicate your exact availability in your application.
Join us as a C &S Marketing Intern to make an impact!
Location: Kallang The Role: Global Offer Marketing Intern Mission (About the Role) You will join the IA Control & Signaling line of business global marketing team Intern where we govern, standardize and automate our processes to drive industrial components offer to grow globally as market leader. This role will support global of",[],0,[],0,"[""create global offer launch preparation"", ""optimize global offer launch preparation"", ""support global offer marketing managers"", ""govern processes"", ""standardize processes"", ""automate processes"", ""drive industrial components offer""]",7,"[{""text"": ""digital assets""}, {""text"": ""demo kits""}, {""text"": ""launch file""}, {""text"": ""global offer marketing""}, {""text"": ""IA Control & Signaling""}]",5,"[""create global offer launch preparation"", ""optimize global offer launch preparation"", ""support global offer marketing managers"", ""govern processes"", ""standardize processes"", ""automate processes"", ""drive industrial components offer""]",7,"[""digital assets"", ""demo kits"", ""launch file"", ""global offer marketing"", ""IA Control & Signaling""]",5,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 4}",3,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 4}",0.0,0.6520909186285716,0.6520909186285716,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 7, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 7, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,3,0.0615605769889518,0.0232380686538383,0.0383225083351135,16,0.0,0,0,7,0,7,0,0,5,0,0.8335714285714287,0.9000000000000001,1.0,10.617668867111206,2026-03-03,2026,2026-03
in-ce4ba705be083cdb,"You’ll contribute directly to the real‑time control, safety, autonomy and mission execution at the heart of our platforms - pioneering technology that radically improves the security and prosperity of our customers.
Working at the intersection of advanced robotics and live field operations, you’ll help deliver reliable, high‑performance software that stands up to the harshest conditions, enabling us to push the boundaries of what uncrewed systems can do.
RS -232/485, acoustic, satellite) Knowled",[],0,[],0,"[""contribute to real-time control, safety, autonomy and mission execution"", ""deliver reliable, high-performance software"", ""push the boundaries of what uncrewed systems can do"", ""build autonomous marine systems"", ""develop and operate Autonomous Underwater Vehicles (AUVs) and Autonomous Surface Vehicles (USVs)"", ""work at the intersection of advanced robotics and live field operations"", ""deploy, test, or troubleshoot autonomous systems in operational environments""]",7,"[{""text"": ""RS-232/485""}, {""text"": ""acoustic""}, {""text"": ""satellite""}, {""text"": ""geodetic calculations""}, {""text"": ""coordinate transformation systems""}, {""text"": ""DCCL""}, {""text"": ""compact data encoding standards""}, {""text"": ""autonomous systems""}, {""text"": ""autonomous marine systems""}, {""text"": ""Autonomous Underwater Vehicles (AUVs)""}, {""text"": ""Autonomous Surface Vehicles (USVs)""}, {""text"": ""maritime operations""}, {""text"": ""advanced robotics""}, {""text"": ""live field operations""}, {""text"": ""uncrewed systems""}]",15,"[""contribute to real-time control, safety, autonomy and mission execution"", ""deliver reliable, high-performance software"", ""push the boundaries of what uncrewed systems can do"", ""build autonomous marine systems"", ""develop and operate Autonomous Underwater Vehicles (AUVs) and Autonomous Surface Vehicles (USVs)"", ""work at the intersection of advanced robotics and live field operations"", ""deploy, test, or troubleshoot autonomous systems in operational environments""]",7,"[""RS-232/485"", ""acoustic"", ""satellite"", ""geodetic calculations"", ""coordinate transformation systems"", ""DCCL"", ""compact data encoding standards"", ""autonomous systems"", ""autonomous marine systems"", ""Autonomous Underwater Vehicles (AUVs)"", ""Autonomous Surface Vehicles (USVs)"", ""maritime operations"", ""advanced robotics"", ""live field operations"", ""uncrewed systems""]",15,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",7,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 0}",7,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 0}",0.0,0.6293600830005195,0.6293600830005195,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 3, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 3, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}",19,5,0.1006036312956559,0.0,0.1006036312956559,14,0.0,0,0,7,0,7,0,0,15,0,0.788409090909091,0.9000000000000001,1.0,14.563249111175535,2026-01-22,2026,2026-01
in-d058a60328482955,"Candidate information will be treated in accordance with our candidate privacy notice. Benefits and perks are subject to plan documents and may change at the company's discretion. Employment is contingent upon the satisfactory completion of our pre -employment background investigation and drug test.
In compliance with the California Consumer Privacy Act (CCPA), Qventus provides transparency into how applicant data is processed during the application process.
You'll share a strong portfolio that ",[],0,[],0,"[""design impactful user experiences"", ""organize visually-complex information"", ""test interactive prototypes"", ""contribute to design system"", ""collaborate with product managers and engineers"", ""navigate ambiguity"", ""thrive in fast-paced collaborative environment"", ""showcase design impact via portfolio"", ""structure information and actions"", ""gather data on improvement performance""]",10,"[{""text"": ""Human Computer Interaction""}, {""text"": ""Interaction Design""}, {""text"": ""UX Design""}, {""text"": ""Service Design""}, {""text"": ""Visual design""}, {""text"": ""Information architecture""}, {""text"": ""machine learning""}, {""text"": ""generative AI""}, {""text"": ""behavioral science""}]",9,"[""design impactful user experiences"", ""organize visually-complex information"", ""test interactive prototypes"", ""contribute to design system"", ""collaborate with product managers and engineers"", ""navigate ambiguity"", ""thrive in fast-paced collaborative environment"", ""showcase design impact via portfolio"", ""structure information and actions"", ""gather data on improvement performance""]",10,"[""Human Computer Interaction"", ""Interaction Design"", ""UX Design"", ""Service Design"", ""Visual design"", ""Information architecture"", ""machine learning"", ""generative AI"", ""behavioral science""]",9,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",7,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 2, ""Evaluate"": 0, ""Create"": 5, ""N/A"": 3}",7,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 2, ""Evaluate"": 0, ""Create"": 5, ""N/A"": 3}",0.0,0.6610179474432,0.6610179474432,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 4, ""Medium"": 6, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 4, ""Medium"": 6, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,14,0.2738740667777875,0.1321383635222442,0.2305666377669886,5,0.0,0,0,10,0,10,0,0,9,0,0.8292999999999999,0.9,1.0,12.20184850692749,2025-12-09,2025,2025-12
in-c58b6cbd0462f519,"We have over 6500 employees across 4 continents and continue to grow every day.
MUFG Retirement Solutions is the largest business under MUFG Pension and Market Services and we are the leading administrator for super funds in Australia.
We are a diverse team with employees from various cultural and linguistic backgrounds, and we make sure to celebrate the successes of our clients and our people. Senior Business Analyst – PII & Data Compliance Are you an experienced Business Analyst with a passion",[],0,[],0,"[""analyze business processes"", ""safeguard sensitive information"", ""ensure data integrity"", ""ensure privacy compliance"", ""play a pivotal role in projects"", ""collaborate with diverse teams"", ""celebrate successes""]",7,"[{""text"": ""PII""}, {""text"": ""Data Compliance""}, {""text"": ""super funds""}, {""text"": ""pension administration""}, {""text"": ""market services""}, {""text"": ""privacy compliance""}, {""text"": ""data integrity""}]",7,"[""analyze business processes"", ""safeguard sensitive information"", ""ensure data integrity"", ""ensure privacy compliance"", ""play a pivotal role in projects"", ""collaborate with diverse teams"", ""celebrate successes""]",7,"[""PII"", ""Data Compliance"", ""super funds"", ""pension administration"", ""market services"", ""privacy compliance"", ""data integrity""]",7,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 2, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",3,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 2, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.0,0.6511627073828573,0.6511627073828573,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 6, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 6, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,5,0.1013543973717293,0.0583437928729871,0.0871825876988862,14,0.0,0,0,7,0,7,0,0,7,0,0.8217857142857143,0.9000000000000001,1.0,32.15554594993591,2026-01-13,2026,2026-01
in-d7d35694d4becf69,"Xcel Automation is an established integrator of Industrial Automation and SCADA solutions.
We apply this expertise within many types of industries across Western Canada.
We are currently seeking a Drafter/Designer to join our team.
This is a full -time position with preferred candidates being local to Xcel’s office in Calgary.
We offer highly competitive wages for both employees and contractors.
Please apply with resume directly to this ad or email to: info@xcelautomation.com.
Thank you to all a",[],0,[],0,"[""produce technical drawings"", ""work closely with engineers"", ""work closely with automation specialists""]",3,"[{""text"": ""Industrial Automation""}, {""text"": ""SCADA""}, {""text"": ""technical drawings""}, {""text"": ""industrial control systems""}]",4,"[""produce technical drawings"", ""work closely with engineers"", ""work closely with automation specialists""]",3,"[""Industrial Automation"", ""SCADA"", ""technical drawings"", ""industrial control systems""]",4,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 2}",1,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 2}",0.0,0.6411416985600001,0.6411416985600001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,4,0.0735704729431554,0.0,0.0735704729431554,15,0.0,0,0,3,0,3,0,0,4,0,0.8119999999999999,0.9,1.0,5.198428630828857,2026-03-07,2026,2026-03
in-dca34ad867616996,"DESCRIPTION - Would you like to be an Engineer that builds the cloud, rather than an Engineer that just uses it?
At Amazon Web Services (AWS) Infrastructure Services, our Network Development Engineers look after the behind -the -scenes network and tools that make the world's largest cloud computing infrastructure possible.
If you are motivated and passionate about the work you do and care about delivering for your customers, and have a love for learning and working with new technologies, then we",[],0,[],0,"[""build cloud infrastructure"", ""look after network and tools"", ""deliver for customers"", ""learn new technologies"", ""work with advanced tools and processes"", ""ensure network fabrics and devices operate as expected""]",6,"[{""text"": ""cloud computing infrastructure""}, {""text"": ""network fabrics""}, {""text"": ""network devices""}]",3,"[""build cloud infrastructure"", ""look after network and tools"", ""deliver for customers"", ""learn new technologies"", ""work with advanced tools and processes"", ""ensure network fabrics and devices operate as expected""]",6,"[""cloud computing infrastructure"", ""network fabrics"", ""network devices""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",4,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 2}",4,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 2}",0.0,0.6104987630400002,0.6104987630400002,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}",19,5,0.089970546366878,0.0609759373927945,0.0686650044039676,14,0.0,0,0,6,0,6,0,0,3,0,0.7858750000000002,0.9,1.0,7.91051459312439,2026-02-20,2026,2026-02
in-d2d8bf4d4164f68a,"Location: Cobalt Refinery, Temiskaming Shores, Ontario Reference No: 2024 -026 Position Type: Full -Time Position Status: This position is being advertised to fill an existing vacancy.
Rate of Pay: Annual salary range of $60,000 -$80,000 commensurate with experience, skills, and qualifications. ABOUT ELECTRA BATTERY MATERIALS Electra is a leader in advancing North America’s critical minerals supply chain for lithium -ion batteries.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,15.818904399871826,2026-02-04,2026,2026-02
in-c795d5647c5b2fa6,"Here at Apple, we believe that the right blend of hardware, software, and curated experiences can transform a house into a home that serves and entertains its residents.
You’ll contribute innovative solutions from product concept to production, leveraging your problem -solving and hands -on hardware development skills. Description In this role, you will collaborate closely with a multi -disciplinary team to develop and integrate cutting -edge hardware systems for future Apple products.
We're see",[],0,[],0,"[""contribute innovative solutions"", ""solve problems"", ""develop hardware systems"", ""integrate hardware systems"", ""collaborate with a multi-disciplinary team"", ""design elegantly"", ""dive into details"", ""elevate conversations"", ""ensure alignment with user experience"", ""ensure alignment with product vision"", ""communicate with empathy"", ""communicate with precision"", ""tailor messages to resonate across audiences"", ""own critical aspects of electrical architecture"", ""own critical aspects of electrical implementation"", ""design schematics"", ""design layout"", ""bring up hardware"", ""debug hardware"", ""validate hardware"", ""thrive in ambiguity"", ""bring clarity through structured thinking"", ""bring clarity through creative thinking""]",23,"[{""text"": ""hardware development""}, {""text"": ""electrical system architecture""}, {""text"": ""schematic design""}, {""text"": ""hardware validation""}]",4,"[""contribute innovative solutions"", ""solve problems"", ""develop hardware systems"", ""integrate hardware systems"", ""collaborate with a multi-disciplinary team"", ""design elegantly"", ""dive into details"", ""elevate conversations"", ""ensure alignment with user experience"", ""ensure alignment with product vision"", ""communicate with empathy"", ""communicate with precision"", ""tailor messages to resonate across audiences"", ""own critical aspects of electrical architecture"", ""own critical aspects of electrical implementation"", ""design schematics"", ""design layout"", ""bring up hardware"", ""debug hardware"", ""validate hardware"", ""thrive in ambiguity"", ""bring clarity through structured thinking"", ""bring clarity through creative thinking""]",23,"[""hardware development"", ""electrical system architecture"", ""schematic design"", ""hardware validation""]",4,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",11,12,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 6, ""N/A"": 12}",11,12,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 6, ""N/A"": 12}",0.0,0.6447271940452175,0.6447271940452175,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 6, ""Medium"": 16, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 6, ""Medium"": 16, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,9,0.1893932935918423,0.1876271186928252,0.0878409448422883,10,0.0,0,0,23,0,23,0,0,4,0,0.8186956521739129,0.8999999999999997,1.0,37.13372302055359,2026-03-09,2026,2026-03
in-da1eee9312990cd0,"This role is central to our data -driven maintenance strategy, focusing on Data Engineering and Power BI to deliver critical insights and decision support for our core operations.
Your work will directly influence preventive, condition -based, and predictive maintenance regimes.
You will take ownership of existing data solutions, enhance their reliability and performance, and build new data pipelines and dashboards that empower engineers to act faster and with greater confidence.
We leverage vas",[],0,[],0,"[""build data pipelines"", ""build dashboards"", ""enhance reliability of data solutions"", ""enhance performance of data solutions"", ""identify defect trends"", ""drive proactive maintenance"", ""deliver critical insights"", ""deliver decision support"", ""take ownership of data solutions"", ""empower engineers""]",10,"[{""text"": ""Data Engineering""}, {""text"": ""Power BI""}, {""text"": ""data-driven maintenance strategy""}, {""text"": ""preventive maintenance""}, {""text"": ""condition-based maintenance""}, {""text"": ""predictive maintenance""}, {""text"": ""laser measurement systems""}, {""text"": ""photo imaging""}, {""text"": ""IoT sensors""}, {""text"": ""maintenance records""}, {""text"": ""railway infrastructure""}, {""text"": ""tracks""}, {""text"": ""tunnels""}, {""text"": ""viaducts""}, {""text"": ""routine inspection""}, {""text"": ""monitoring""}]",16,"[""build data pipelines"", ""build dashboards"", ""enhance reliability of data solutions"", ""enhance performance of data solutions"", ""identify defect trends"", ""drive proactive maintenance"", ""deliver critical insights"", ""deliver decision support"", ""take ownership of data solutions"", ""empower engineers""]",10,"[""Data Engineering"", ""Power BI"", ""data-driven maintenance strategy"", ""preventive maintenance"", ""condition-based maintenance"", ""predictive maintenance"", ""laser measurement systems"", ""photo imaging"", ""IoT sensors"", ""maintenance records"", ""railway infrastructure"", ""tracks"", ""tunnels"", ""viaducts"", ""routine inspection"", ""monitoring""]",16,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",5,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 4, ""N/A"": 5}",5,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 4, ""N/A"": 5}",0.0,0.6590915569152,0.6590915569152,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 4, ""Medium"": 6, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 4, ""Medium"": 6, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,7,0.1467331681199026,0.0455709780640584,0.1318203788054617,12,0.0,0,0,10,0,10,0,0,16,0,0.8109,0.9,1.0,18.453125715255737,2025-11-15,2025,2025-11
in-e1f6fb04d77bbcd3,"Senior Kafka Engineer – Real Estate Data Platform Location: London, UK (Onsite) Type: Permanent ⸻ Role Overview We are seeking a Senior Kafka Engineer to design, build, and manage scalable real -time data streaming platforms that support enterprise property management and analytics systems.
The role will focus on building an event -driven data platform that connects property management systems, tenant platforms, financial systems, and building operations data to enterprise analytics and AI platf",[],0,[],0,"[""design scalable real-time data streaming platforms"", ""build scalable real-time data streaming platforms"", ""manage scalable real-time data streaming platforms"", ""build event-driven data platforms"", ""connect property management systems"", ""connect tenant platforms"", ""connect financial systems"", ""connect building operations data"", ""support enterprise property management systems"", ""support analytics systems"", ""support enterprise analytics platforms"", ""support AI platforms""]",12,"[{""text"": ""Kafka""}, {""text"": ""real-time data streaming platforms""}, {""text"": ""event-driven data platform""}, {""text"": ""property management systems""}, {""text"": ""tenant platforms""}, {""text"": ""financial systems""}, {""text"": ""building operations data""}, {""text"": ""enterprise analytics""}, {""text"": ""AI platforms""}, {""text"": ""real estate data platform""}]",10,"[""design scalable real-time data streaming platforms"", ""build scalable real-time data streaming platforms"", ""manage scalable real-time data streaming platforms"", ""build event-driven data platforms"", ""connect property management systems"", ""connect tenant platforms"", ""connect financial systems"", ""connect building operations data"", ""support enterprise property management systems"", ""support analytics systems"", ""support enterprise analytics platforms"", ""support AI platforms""]",12,"[""Kafka"", ""real-time data streaming platforms"", ""event-driven data platform"", ""property management systems"", ""tenant platforms"", ""financial systems"", ""building operations data"", ""enterprise analytics"", ""AI platforms"", ""real estate data platform""]",10,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",12,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 4, ""Create"": 4, ""N/A"": 0}",12,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 4, ""Create"": 4, ""N/A"": 0}",0.0,0.6621692438160002,0.6621692438160002,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 11, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 11, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,9,0.1689525889640038,0.0744537262701683,0.1568472692840977,10,0.0,0,0,12,0,12,0,0,10,0,0.8272500000000002,0.9,1.0,10.747573375701904,2026-03-10,2026,2026-03
