knowledge,freq,mean_confidence,confidence_score,job_id,source,best_future_domain,trend_label,trend_score,similarity,future_weight,job_text,review_id,human_valid,human_notes,reviewer_id
Risk and Regulatory,1,0.75,0.75,in-bc40d95a380aa266,LLM,Resilience & Adaptability,Strong_Growth,0.75,0.20058589,0.0,"As a forward -thinking company, we’re breaking new ground in software innovation too, redefining what’s possible for our customers worldwide. Job Description As a Software Development Team Leader, you will help to drive innovation, mentor top talent, and shape the future of our platform with cutting -edge technology to deliver optimal software solutions.
You will thrive in a fast paced environment and help drive progress and efficiency, whilst supporting the continued growth of the team.
A background in software development is essential with a focus on your organisational, problem solving and people skills.
We have responsibility for developing and supporting critical site functionality and operational tooling.
This is a great opportunity to build a career in technical management with large -scale systems.
Our fast paced and dynamic environment requires an innovative and committed leadership team to continue to drive delivery of new features, functionality and maintenance work pieces.
Risk and Regulatory is vital to the continued success of the Business due to the regulated nature of the jurisdictions we operate in.",know_b4e8a249ea0e,,,
hardware validation,1,0.75,0.75,in-c795d5647c5b2fa6,LLM,Cybersecurity,Strong_Growth,0.9,0.16476578,0.0,"Here at Apple, we believe that the right blend of hardware, software, and curated experiences can transform a house into a home that serves and entertains its residents.
You’ll contribute innovative solutions from product concept to production, leveraging your problem -solving and hands -on hardware development skills. Description In this role, you will collaborate closely with a multi -disciplinary team to develop and integrate cutting -edge hardware systems for future Apple products.
We're seeking a highly motivated engineer with a passion for elegant design and deep electrical system architecture expertise to shape the hardware for our groundbreaking devices.
This is your opportunity to join Apple’s Home Hardware group and help build the future!
We’re looking for someone who can dive into the details, yet consistently elevate conversations to ensure alignment with user experience and product vision.
Success in this role requires not just deep technical expertise, but also strong product intuition and a systems -level mindset.
They communicate with empathy and precision, tailoring messages to resonate across audiences and disciplines.
A strong sense of ownership, a product -first mentality, and a collaborative spirit are essential.
You will own critical aspects of the electrical architecture and implementation, ranging from schematic design and layout to bring -up, debug, and validation.
The ideal candidate is a proactive problem solver who thrives in ambiguity, brings clarity through structured and creative thinking, and isn’t afraid to roll up their sleeves.",know_841c6d314fa8,,,
security configurations,1,0.75,0.75,in-0250e3c3a534c646,LLM,Cybersecurity,Strong_Growth,0.9,0.40021738,0.3601956456899643,"If you thrive in a collaborative, fast -moving environment where trust and impact matter, you’ll feel at home here. About the Role: We are looking for a Database Engineer with a platform mindset to join our Infrastructure department.In this role, you will not simply ""manage tickets"" or manually tune SQL queries.
Instead, you will be a force multiplier and an enabler, constantly mindful of reliability and scalability.
Your mission is to codify your deep database expertise into tools, modules, and platforms that make database management and observability effortless for our product engineers.
You will build the ""Golden Paths"" that allow developers to spin up, scale, and monitor databases autonomously, ensuring that safety, security, and best practices are baked in by default. The Mission: Make ""The Right Way"" the ""Easy Way"" You will abstract the complexity of our data layer.
When a developer needs a database, they shouldn't need to be an expert in AWS parameter groups or replication lag—your tools should handle that complexity for them.# What You'll Do: + Build Self -Service Tooling: Design and develop the internal platform capabilities (using Terraform and automation scripts) that allow engineers to provision and manage their own data resources.
You will turn complex infrastructure requirements into simple, declarative interfaces for developers. + Embed Knowledge into Code: ""Shift left"" your database expertise.
You will write automation that applies best practices for indexing, schema design, and security configurations, effectively embedding your brain into the platform. + Democratize Observability: Create ""out -of -the -box"" observability.",know_c75b202973c4,,,
UN Global Compact,1,0.75,0.75,in-ee0deef20dee727b,LLM,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.1269559,0.0,"This role will focus on environmental performance management, footprint tracking, regulatory compliance, and external environmental reporting (GHG and non -GHG).
WBCSD, UN Global Compact) to support continuous improvement in corporate environmental performance Monitor emerging environmental regulations, disclosure requirements, and best practices relevant to Bentley’s operations and commitments Products, Users & Technical Support Provide environmental and sustainability expertise to internal teams (product, marketing, sales) supporting the development and testing of environmental analysis capabilities, including LCA -related tools Support the assessment of user projects (e.g.
The Environmental Sustainability Manager will also contribute technical expertise to the development, assessment, and testing of digital tools, partnerships, and user projects related to environmental performance and accountability (including LCA -related capabilities).
Location: Home -based or hybrid, Canada, Eastern time zone. Position Summary: Bentley Systems is seeking an Environmental Sustainability Manager to support and help drive the environmental component of the company’s ESG strategy and program, as part of the Sustainability and Education team.",know_3a78b1f2a3ee,,,
network infrastructure,1,0.75,0.75,in-ebb58af1f32d768c,LLM,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.36361057,0.3090689808130264,"Salary: €55,000 - €65,000 per annum based on a 39 hour week Equal Opportunity Statement and Benefits UPMC is an equal opportunity employer.
Flexible working opportunities to support you to work around external family commitments. Development and Career Opportunities – Opportunities for each employee to reach their career goals through continued learning and/or advancement. About UPMC UPMC is a renowned multinational academic medical centre committed to delivering people -focused care that’s close to home.
Critical Illness cover for all employees up to the age of 66 . Performance and Recognition – Rewards for performance that supports the goals and mission of UPMC through our annual ACES programme. Work -Life Balance – Enhanced annual leave up to a maximum of 27 days.
Competitive Pension Plan, company funded Death in Service Benefit x 3 times.
UPMC International brings new access to the signature specialty services of UPMC Hillman Cancer Centre, UPMC Sports Medicine and others to more people in more places around the world.
We celebrate diversity and are committed to creating an inclusive environment for all employees. At UPMC we provide a total rewards program that is not only market competitive, but fair and provides growth opportunities for all our colleagues. Compensation – Competitive pay for the work employees do – base pay, performance related pay and premium pay where applicable. Benefits – Fully paid maternity and paternity leave for new parents.
Headquartered in Pittsburgh and affiliated with the University of Pittsburgh Schools of the Health Sciences, UPMC shapes the future of health through clinical and technological innovation, research and education.
Excellent and rapid network trouble -shooting and resolve skill set. Collaborate with members of the engineering team on scaling. Experience maintaining a 24 x 7 x 365 network infrastructure. Experience in communication and collaborative technologies. Strong documentation skill set.
Shows the ability to adjust and be flexible to change by adapting approach when necessary.
Works in collaboration with team and offers feedback, where appropriate, to complete individual and group efforts.
Seeks feedback from senior team members for development and effectively incorporates feedback into work and behaviors. Responsible for demonstrating appropriate, clear, concise, and effective written and oral communications in all interactions to build relationships and accomplish day to day work and projects. Responsible for the design, implementation, and scale of the corporate production network. Successfully completes projects, tasks, and initiatives by embracing a team -first approach.
Key to this position will be a focus on process automation in a secure, high performance, highly available (99 .9995 ), and fully resilient infrastructure across multiple data centers and core locations.
UPMC expands its expertise globally, bringing world -class care across continents through its UPMC International division — an owned and operated network of hospitals and ambulatory care centres in Italy, Ireland and Croatia.
UPMC's Global Technology Operation Centre is based in Kilkenny.
In Ireland UPMC has provided high -quality healthcare in the South East since 2006 .
UPMC’s operations in Ireland now include UPMC Whitfield Hospital in Waterford, UPMC Sports Surgery Clinic in Dublin, UPMC Kildare Hospital in Clane, and UPMC Aut Even Hospital in Kilkenny.
UPMC has also established a nationwide Concussion Network.
Outpatient care is available at the UPMC Carlow Outreach Centre, UPMC Hillman Cancer Centre radiotherapy locations in Waterford and Cork, UPMC The 4th Practice in Mallow, and across UPMC Sports Medicine Clinics in Dublin, Waterford, Limerick, Tipperary, Cork, and Mayo.
Network Engineer - UPMC GTOC Kilkenny Location: MacDonagh Office Job type: Permanent Overview of role: Under the general direction of IT Network & Security Manager, The Network Engineer, Intermediate position will be part of a strategic team responsible for Network Design, building and deploying network infrastructure for data centers, WAN routing, building network distribution, and cloud components required for data communications in 24x7x365 environment.",know_0fa769f19527,,,
DoD mission systems,1,0.75,0.75,in-04248886f0c9f962,LLM,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.3083025,0.2620571181178093,"Act as expert for system admins and Engineers to assit thorough the STIG hardening process.
Support tracking of remediation actions, Plans of Action and Milestones (POA &Ms), and exceptions in accordance with RMF guidance.
BASIC QUALIFICATIONS: Active DoD Secret clearance required. CompTIA Security + CE or higher DoD 8570 IAT Level II certification must meet 8140 ISSM role qualification. Bachelor's Degree and 4 -8 years of cybersecurity or system administration experience, with at least 1 year of direct ACAS or Tenable experience.
Additional years of experience may be considered in lieu of a degree. Working knowledge of DISA STIGs, vulnerability risk levels, and POA &M remediation strategies. Familiarity with NIST SP 800 -53, RMF compliance, and Air Force cybersecurity policy (AFMAN 17 -130 ). Strong attention to detail, documentation skills, and the ability to interpret technical vulnerability data.
PREFERRED QUALIFICATIONS: Experience supporting USAF, DISA, or other DoD mission systems.
Familiarity with EvaluateSTIG, StigViewer, OpenSCAP, Nessus/ACAS, Prior involvement in CCRI/CORA preparation or vulnerability remediation campaigns.
Ability to communicate risk -based recommendations to both technical and non -technical stakeholders.
Understanding of automation tools/scripts (e.g., PowerShell, Nessus APIs) to support scan or report optimization.
If this sounds like the kind of environment where you can thrive, keep reading!
The senior leaders and national defense missions that are supported require that the AFNCR operations never fail, resulting in a fast -paced, challenging, but also rewarding environment.
The major support areas required are IT Operations and Maintenance; Plans, Projects, and Engineering (PP &E); and National Military Command Center (NMCC).
The AFNCR IT Services program provides support services for information systems for Headquarters Air Force (HAF), Air Force District of Washington (AFDW), Office of the Secretary of Defense (OSD), Joint Chiefs of Staff, and other Air Force activities within the AFNCR, missions to include the Pentagon, Joint Base Andrews (JBA), Joint Base Anacostia -Bolling (JBAB), and other locations, leased spaces, and alternate sites.
Our team is solving the world’s toughest security challenges for customers with “can’t fail” missions.
Solutions for Defense include enterprise and mission IT, large -scale intelligence systems, command and control, geospatial and data analytics, cybersecurity, logistics, training, and intelligence analysis and operations support.
Leidos Digital Modernization Team provides a diverse portfolio of systems, solutions, and services covering land, sea, air, space, and cyberspace for customers worldwide.
Description Leidos has a career opportunity for a Information Systems Security Engineer to support the Air Force National Capital Region IT Services program.
POSITION SUMMARY: Assist with scheduling and running vulnerability scans using Tenable SecurityCenter/Nessus (ACAS) in classified and unclassified environments Review scan results to help identify potential CAT I/II/III findings, false positives, and basic configuration issues.
Identify Hardening requirements that still need to be met and apply those Security Techinical Implmentations (STIGs).",know_a18ae4d0f769,,,
risk solutions,1,0.75,0.75,in-7c927f240a50a9cc,LLM,Resilience & Adaptability,Strong_Growth,0.75,0.27852803,0.0,"If you want to find out more about life at Paysafe, check out our careers page here. How we work:We follow a hybrid working model, spending an average of three days per week at our office location.We are open to this role being based in either our London or Dublin hub.
The role is highly technical, requiring deep expertise in advanced machine learning techniques, capable of taking research -grade ideas (e.g.
Date: 26 Feb 2026 Location: Dublin, Ireland, IE, D01 K840 London, GB, EC2V 7AD Company: Paysafe Paysafe is a leading payments platform with an extensive track record of serving merchants and consumers in the global entertainment sectors.
Have a global impact on the world of payments. As Director, Merchant Risk Data Science, you will play a hands -on technical leadership role, working with groups of data scientists, driving the design and delivery of next -generation AI/ML models for merchant risk at Paysafe.
Reporting to the Head of Merchant Data Science, you will focus on advanced modelling, applied research, and production delivery, building on existing foundational models to push capability into modern AI techniques.
Transformers, representation learning, graph models) and turning them into real, production -ready risk solutions across Paysafe’s payment platforms. What Paysafe stands for: Being open and honest. Keeping focused. Operating with Courage. Pioneering the future.",know_a13c3e25aa21,,,
Natural Language Processing,1,0.75,0.75,in-7c9ea1b5273ae869,LLM,AI & Machine Learning,Strong_Growth,1.0,0.25187752,0.0,"Equity and diversity are essential to academic excellence.
Job End Date June 8, 2026 Hours per week: 5 -7 hours Anticipated Start Date: April 6, 2026 End Date: June 8, 2026 Supervisor: Dr.
If you have any accommodation or accessibility needs during the job application process, please contact the Centre for Workplace Accessibility at workplace.accessibility@ubc.ca.
All qualified candidates are encouraged to apply; however Canadians and permanent residents will be given priority.
Human Rights Code, including sex, sexual orientation, gender identity or expression, racialization, disability, political belief, religion, marital or family status, age, and/or status as a First Nation, Metis, Inuit, and/or Indigenous person.
Are you ready to embrace the future together?
New ideas, changing infrastructure, innovative technology, and fresh approaches are opening up possibilities for the future of research, teaching, and work.
Recognized as a leading employer in British Columbia and Canada, UBC supports inspired students, faculty and staff on their journey of discovery, and challenges them to realize their greatest potential.
A large part of what makes us unique is the community of engaged students, faculty, and staff who are collectively committed to shaping a better world.
Human Rights Code, including sex, sexual orientation, gender identity or expression, racialization, disability, political belief, religion, marital or family status, age, and/or status as a First Nation, Metis, Inuit, or Indigenous person. About Us The University of British Columbia is a global centre for research and teaching, consistently ranked among the top 20 public universities globally.
An open and diverse community fosters the inclusion of voices that have been underrepresented or discouraged.
It is possible to be a GTA for one course and one offering ( ~7 weeks employment), however priority will be given to applicants who can commit to more than one course or offering.
The courses are: Overview of NLP and Large Language Models Extraction and Analysis of Clinical Documents Analysis of User Generated Content A Graduate Teaching Assistant (GTA) is needed for each course.
We anticipate each course cohort to be up to 25 students.
Each course is offered three times through the calendar year.
The program consists of 3 courses, each 5 weeks in duration.
Anita Palepu, Head, Department of Medicine and Co -lead for Data Science and Health Research Excellence Cluster Project Overview: The NLP Graduate Teaching Assistant will support the course coordination and administration of the UBC Extended Learning Micro -certificate Program: Natural Language Processing to Improve Patient Care, a part -time, 100% online program designed for health professionals to learn foundations in data analytics and artificial intelligence in a health context.
Student (JFG) Job Category CUPE 2278 Teaching Assistants Job Profile CUPE 2278 Hourly - Graduate Teaching Assistant 2 Job Title Graduate Teaching Assistant (GTA): NLP Extraction and Analysis of Clinical Documents Course Department Research and Experimental Medicine Support | Department of Medicine | Faculty of Medicine Compensation Range $38 .65 - $38 .65 CAD Hourly Posting End Date March 20, 2026 Note: Applications will be accepted until 11:59 PM on the Posting End Date.",know_49f53d4e41fb,,,
cloud-based platforms,1,0.75,0.75,in-45b09437e6f9d734,LLM,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.47274268,0.4018312752246856,"# Principal DevOps Engineer - Azure Location: London (Hybrid) | Practice Area: Technology & Engineering | Type: Permanent # Build the Future of Financial Services with Scalable, Secure DevOps Solutions # The Role As a Principal DevOps Engineer at Capco, you'll lead the design, implementation, and evolution of cloud -based platforms that transform the financial services industry.
You'll work across multi -disciplinary teams to build automation pipelines, embed modern DevOps practices, and guide engineers to deliver world -class digital solutions.
We're looking for a collaborative and hands -on engineer who thrives in an agile environment and enjoys solving complex problems at scale.",know_382c938efbfc,,,
Artificial Intelligence (AI),2,0.75,0.75,in-16914020afc5dd69,LLM,AI & Machine Learning,Strong_Growth,1.0,0.48154962,0.4815496206283569,"We use AI support tools to screen applicants for minimum role requirements.
Our Software Engineering team is currently developing end -to -end real -time solutions for the public safety and security industries.
DaNypzgTRI
If you have specific ergonomic needs or require other accommodation because of a disability or a medical need, please don’t hesitate to contact Larus at hr@larus.com to discuss arrangements.
Larus has an accommodation process and provides accommodation for applicants with disabilities.
At Larus, we celebrate diversity and are committed to creating an inclusive environment for all employees.
Upon completion of the recruitment process, all candidates interviewed will be notified if they are not selected for the role.
Our Data Science and Engineering Consulting focuses primarily on Retail, Supply Chain Management, Public Safety, and Defence, while Research and Engineering focuses on innovations in advanced AI/ML across industries.
Full -time: 37 .5 Hours per week, Monday to Friday Location: Ottawa Office (3 days per week / hybrid), 170 Laurier Ave West, Suite 310, Ottawa, ON K1P 5V5 Ottawa -based Home Office (2 days per week) Reporting To: Technology Director Salary Range: $90,000 to $140,000 Type of Vacancy: New We are looking for enthusiastic, self -motivated individuals to join the Larus team as a Software Engineer.
Larus software products include the patented Total:Insight™ DSS, the Total:Perception™ Systems Simulation Engine (SSE), and the Total:Vision™ Video Analytics Solution (VAS).
Larus has three core business lines: Data Fusion and Analytics, Data Science, and Research and Engineering.
About Larus Based in Ottawa, Canada, Larus Technologies (https: larus.com) is a software company specializing in Artificial Intelligence (AI), Machine Learning (ML), Big Data Analytics, and Decision Support Systems (DSS).
At Larus Technologies we welcome motivated individuals to our diverse and inclusive workplace.
Larus is renowned for its ability to solve complex customer challenges that require multi -sensor data collection, aggregation, exploitation, fusion, and analytics.
As a member of the Software Engineering team, you will design and develop software modules within an existing product.
This includes data interfacing, collection, aggregation, display, exploitation, and fusion functionalities.",know_421158231d40,,,
real-time data streaming platforms,1,0.75,0.75,in-e1f6fb04d77bbcd3,LLM,Big Data & Analytics,Strong_Growth,0.9,0.25516275,0.0,"Senior Kafka Engineer – Real Estate Data Platform Location: London, UK (Onsite) Type: Permanent ⸻ Role Overview We are seeking a Senior Kafka Engineer to design, build, and manage scalable real -time data streaming platforms that support enterprise property management and analytics systems.
The role will focus on building an event -driven data platform that connects property management systems, tenant platforms, financial systems, and building operations data to enterprise analytics and AI platforms.",know_01308f738cc7,,,
Intelligence Community,1,0.75,0.75,in-ffcc36a373d8599a,LLM,Human-AI Collaboration,Strong_Growth,0.95,0.372407,0.3537866398692131,"KBR strives to create a safer, more secure and sustainable world by bringing together the best and brightest to deliver technologies and solutions that help our customers accomplish their most critical missions and objectives. The Mission Ahead This role is with KBR’s Government Solutions U.S. division.
At KBR Government Solutions, we don't just envision a world that's safer, more secure, and sustainable - we create it.
As stewards of critical missions for the Department of Defense, Intelligence Community, NASA, and other key federal entities, we excel in engineering, logistics, operations, science, program management, mission IT, and cybersecurity.
Our solutions help ensure mission success on land, air, sea, space and cyberspace for the Department of Defense, Intelligence Community, NASA and other federal agencies.
KBR is recruiting full -time Model -Based Systems Engineering (MBSE) Interns for the summer term.
MBSE is the formalized application of modeling to support system requirements, design, analysis, verification and validation.
Who We Are KBR Government Solutions delivers full life cycle professional and technical solutions that improve operational readiness and drive innovation.
At KBR, Model -Based Systems Engineers support government customers in engineering design, acquisitions, and education and training.
Government Secret Security Clearance. Basic Compensation: $19 .00 - $31 .00 per hour (This range is for the Colorado area only).
The offered rate will be based on the selected candidate’s knowledge, skills, abilities and/or experience and in consideration of internal parity.
Belong, Connect and Grow at KBR At KBR, we are passionate about our people and our Zero Harm culture.
KBR is an equal opportunity employer.
All qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and/or beliefs, or any other characteristic protected by federal, state, or local law.
KBR’s areas of expertise include engineering, logistics, operations, science, program management, mission IT and cybersecurity.
Our legacy of delivering advanced full life cycle professional and technical solutions is matched only by our commitment to operational readiness and innovation.",know_adb7af0c8b5a,,,
security solutions,1,0.75,0.75,in-bae8b479625db1b2,LLM,Cybersecurity,Strong_Growth,0.9,0.36086482,0.3247783362865448,"Founded by HR professionals, Businessolver's unwavering service -oriented culture and secure SaaS platform provide measurable success in its mission to provide complete client delight. A Brief Overview Responsible for safeguarding company networks and computer systems from any security threats or attacks by establishing and implementing security solutions that defend our networking assets.
We've built a multi -layered screening process designed to identify top talent and ensure the integrity of every hire.
Since 1998, Businessolver has delivered market -changing benefits technology and services supported by an intrinsic responsiveness to client needs.
The company creates client programs that maximize benefits program investment, minimize risk exposure, and engage employees with easy -to -use solutions and communication tools to assist them in making wise and cost -efficient benefits selections.
We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. #LI -Remote
Serve as a liaison with the information security team on security and privacy matters. Equal Opportunity at Businessolver: Businessolver is an Affirmative Action and Equal Opportunity Employer and is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and more.
Responsible for driving adoption and compliance with information security and privacy practices.
We train our employees to maintain leading class security practices and expect all employees to adhere to policy, procedures and controls. (Applicable to all roles at an AVP, DIR, VP, Head Of or SVP and above level): Serve as a security contact for the business unit.
These steps aren't just about compliance, they're about ensuring fairness, safety, and trust for everyone involved. Put simply: we will always confirm that you are who you say you are. It's just one of the many ways we uphold the standards that matter most, to you, to us, and to the people we serve. With heart, The Businessolver Recruiting Team Businessolver is committed to maintaining an environment that protects client data.
This includes quickly filtering out individuals who may attempt to misrepresent themselves or act in bad faith. We also partner with trusted, best -in -class providers to conduct background checks, verify identities, and confirm references.",know_8d6eb26696f6,,,
AI infrastructure ecosystem,1,0.75,0.75,in-54a14ff32d718ad0,LLM,Human-AI Collaboration,Strong_Growth,0.95,0.4845823,0.4603531897068023,"Business Development Director, APAC will identify and develop new business opportunities for Vantage within the AI infrastructure ecosystem—focusing on foundational model developers, GPUaaS providers, OEMs, and hyperscalers.
Developing and operating across North America, EMEA and Asia Pacific, Vantage has evolved data center design in innovative ways to deliver dramatic gains in reliability, efficiency and sustainability in flexible environments that can scale as quickly as the market demands.",know_151b66da8c34,,,
cloud-based technologies,1,0.75,0.75,in-4bd1ca2b1bfdfa6d,LLM,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.44548777,0.3786646023392677,"Additionally, you will champion information architecture best practices, participate in audits, and maintain documentation to ensure consistency in information management processes. Job responsibilities Engages technical teams and business stakeholders to discuss and propose data architecture approaches to meet current and future needs Partner with the Lead Information Architect to build and enhance a modern data catalog and lineage platform for Corporate Technology, helping define data product taxonomies and ownership to make critical datasets discoverable and trustworthy.
You will develop and maintain taxonomies, metadata schemas, and data models, while engaging with stakeholders to gather requirements and identify improvement opportunities.
Your responsibilities include designing automated metadata ingestion processes and integrating the catalog with various data services to deliver self -service registration and governance.
As a Lead Data Architect at JPMorgan Chase within the Corporate Data & Analytics Service, you will play a crucial role in developing high -quality data architecture solutions for various software applications using modern cloud -based technologies.
Don’t miss this chance to collaborate with brilliant minds and deliver premier solutions that set a new standard.
You will be a core technical contributor, responsible for implementing critical data architecture solutions across multiple technical areas to support project goals.
Your work will enable the implementation of the CT Data Strategy by building solutions for Data Catalog & Lineage, Entitlements, Data Retention and Destruction, Business Data Quality (BDQ), and Technical Data Quality (TDQ).
You will take ownership of specific workstreams, promoting initiatives such as BCBS 239–aligned traceability and supporting aggregation accuracy and regulatory attestations.
JOB DESCRIPTION Your goal is to become a key player among other imaginative thinkers who share a common commitment to continuous improvement and meaningful impact.
Partnering with the Lead Information Architect, you will enhance a modern data catalog and lineage platform, defining data product taxonomies and ownership.
You will engage with technical teams and business stakeholders to propose data architecture approaches that meet current and future needs.",know_1556fcff264e,,,
Air Force cybersecurity policy (AFMAN 17-130),1,0.75,0.75,in-04248886f0c9f962,LLM,Cybersecurity,Strong_Growth,0.9,0.36051506,0.324463552236557,"Act as expert for system admins and Engineers to assit thorough the STIG hardening process.
Support tracking of remediation actions, Plans of Action and Milestones (POA &Ms), and exceptions in accordance with RMF guidance.
BASIC QUALIFICATIONS: Active DoD Secret clearance required. CompTIA Security + CE or higher DoD 8570 IAT Level II certification must meet 8140 ISSM role qualification. Bachelor's Degree and 4 -8 years of cybersecurity or system administration experience, with at least 1 year of direct ACAS or Tenable experience.
Additional years of experience may be considered in lieu of a degree. Working knowledge of DISA STIGs, vulnerability risk levels, and POA &M remediation strategies. Familiarity with NIST SP 800 -53, RMF compliance, and Air Force cybersecurity policy (AFMAN 17 -130 ). Strong attention to detail, documentation skills, and the ability to interpret technical vulnerability data.
PREFERRED QUALIFICATIONS: Experience supporting USAF, DISA, or other DoD mission systems.
Familiarity with EvaluateSTIG, StigViewer, OpenSCAP, Nessus/ACAS, Prior involvement in CCRI/CORA preparation or vulnerability remediation campaigns.
Ability to communicate risk -based recommendations to both technical and non -technical stakeholders.
Understanding of automation tools/scripts (e.g., PowerShell, Nessus APIs) to support scan or report optimization.
If this sounds like the kind of environment where you can thrive, keep reading!
The senior leaders and national defense missions that are supported require that the AFNCR operations never fail, resulting in a fast -paced, challenging, but also rewarding environment.
The major support areas required are IT Operations and Maintenance; Plans, Projects, and Engineering (PP &E); and National Military Command Center (NMCC).
The AFNCR IT Services program provides support services for information systems for Headquarters Air Force (HAF), Air Force District of Washington (AFDW), Office of the Secretary of Defense (OSD), Joint Chiefs of Staff, and other Air Force activities within the AFNCR, missions to include the Pentagon, Joint Base Andrews (JBA), Joint Base Anacostia -Bolling (JBAB), and other locations, leased spaces, and alternate sites.
Our team is solving the world’s toughest security challenges for customers with “can’t fail” missions.
Solutions for Defense include enterprise and mission IT, large -scale intelligence systems, command and control, geospatial and data analytics, cybersecurity, logistics, training, and intelligence analysis and operations support.
Leidos Digital Modernization Team provides a diverse portfolio of systems, solutions, and services covering land, sea, air, space, and cyberspace for customers worldwide.
Description Leidos has a career opportunity for a Information Systems Security Engineer to support the Air Force National Capital Region IT Services program.
POSITION SUMMARY: Assist with scheduling and running vulnerability scans using Tenable SecurityCenter/Nessus (ACAS) in classified and unclassified environments Review scan results to help identify potential CAT I/II/III findings, false positives, and basic configuration issues.
Identify Hardening requirements that still need to be met and apply those Security Techinical Implmentations (STIGs).",know_221edd1bfcb9,,,
Azure Boards,1,0.75,0.75,in-3556957cea163733,LLM,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.40388373,0.3433011665940285,"Strong understanding and hands -on experience with Azure DevOps tools like Azure Boards for project management, Azure Repos for version control, Azure Test Plans for test management, and Azure Artifacts for package management. For applications and inquiries, contact: hirings@openkyber.com
Scripting and Automation: Proficiency in scripting languages like PowerShell, Bash, or Python to automate tasks and build deployment pipelines.
Source Control: Familiarity with Git and experience with source control management using Git repositories.
Hi , Greetings !
We do have opening for our client, Role : Azure DevOps Engineer Location : Remote Duration : Long -term Contract Skills Expected: Azure administration, networking, Terraform, Ansible scripting, and CI/CD pipeline skills, with the ability to independently provision and manage cloud infrastructure from scratch Roles and Response: Working experience with tools like Terraform, Azure Resource Manager (ARM) templates, or Azure Bicep for provisioning and managing infrastructure.
Proficiency in working with various Azure services such as Azure DevOps, Azure Pipelines, Azure Repos, Azure Boards, Azure Artifacts, Azure Functions, Azure App Service, Azure Storage, etc.
Jenkins: Proficiency in setting up and configuring Jenkins, including installing plugins, creating and managing build jobs, and integrating with source control systems and other tools.",know_1252e63bcb73,,,
OpenStack,1,0.75,0.75,in-4680a02c6d0fe13f,LLM,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.25105727,0.0,"Competitive, business -focused technologists at heart, they are also dedicated team players that take pride in team and company wins.
The company is a pioneer of global distributed collaboration, with 1000 + colleagues in 70 + countries and very few roles based in offices.
Canonical provides a unique window into the world of 21st -century digital business. # Canonical is an equal opportunity employer We are proud to foster a workplace free from discrimination.
We often say that our field engineers have 'the hardest job at Canonical' because customers can ask about any aspect of our solutions and products and expect a thoughtful, well -informed answer.
They also enjoy the pace of change and diversity of client engagements with driven and ambitious technology entrepreneurs.
They will have experience of low -level Linux boot, BIOS, firmware and embedded software development methodologies.
Successful candidates will know Linux well and be proficient coders and scripters.
Beyond an expected Automotive expertise, this career opportunity requires a unique blend of skills.
Our team is also interested in business problems - building things reliably, efficiently and cost -effectively, and we have to learn to speak the language of our customers and their industries.
Whatever your identity, we will give your application fair consideration. #LI -Remote
We are hiring a Solutions Architect for Automotive to help our partners (companies like Mercedes, Ford, GM, Elektrobit, Intel, Nvidia, Google, Dell, HP, Accenture, Tata and the like) and prospects understand and embrace our open source platform for themselves and their customers.
And we continue to expand our range of offerings to bring our security, management and developer experience to the smallest Linux environments and devices.
We are experts in the whole open source stack, from kernel to desktop, from cloud to embedded.
Our worldwide field engineering team apply expert insights to real -world customer problems, enabling the enterprise adoption of Ubuntu, OpenStack, Kubernetes, AI/MLOps and a wide range of associated technologies.",know_7ff6cc997b14,,,
